model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_transfromation,Pair,Target,X_Processing
knn,binary,"[0, 1]",2,0.8586910994764398,0.012069548617050284,0.8512820512820513,0.024915606233327874,0.8636465570494734,0.010779055876659189,0.8573129260886795,0.021638062799022903,0.9373626373626374,0.010164422656052425,0.9361538461538462,0.01778311885579455,0.8012964642872026,0.014675932835399775,0.7911730462656169,0.03056436957382281,0.2606806282722513,0.0279444182121375,0.2703296703296703,0.051739341448420365,49.790000000000006,5.3373838785182635,73.8,14.124840215418761,-0.2606806282722513,0.0279444182121375,-0.2703296703296703,0.051739341448420365,0.2129,0.019490453503645776,0.22587412587412586,0.04118030815491627,0.31318681318681324,0.050822113280262315,0.31923076923076926,0.08891559427897283,0.9062818681318682,0.011025611225666442,0.9040640129101666,0.01858966284265471,0.9327886698396352,0.010463322376602942,0.9302409901002114,0.019690557564931876,0.7870999999999999,0.0194904535036458,0.7741258741258742,0.04118030815491629,0.8531960840715314,0.013739631375605344,0.8445791534322427,0.02898355862975196,100.0,0.0,143.0,0.0,0.8012964642872026,0.014675932835399775,0.7911730462656169,0.03056436957382281,0.9373626373626374,0.010164422656052425,0.9361538461538462,0.01778311885579455,0.8636465570494734,0.010779055876659189,0.8573129260886795,0.021638062799022903,91.0,0.0,130.0,0.0,78.71000000000001,1.949045350364577,110.7,5.888784066153027,21.29,1.9490453503645773,32.3,5.888784066153027,5.7,0.9249624617007739,8.3,2.3118054512532935,85.3,0.9249624617007745,121.7,2.3118054512532935,0.7870999999999999,0.0194904535036458,0.7741258741258742,0.04118030815491629,0.9327886698396352,0.010463322376602942,0.9302409901002114,0.019690557564931876,0.2129,0.019490453503645776,0.22587412587412586,0.04118030815491627,0.06263736263736264,0.010164422656052458,0.06384615384615384,0.017783118855794568,None_sacler,1 vs 0-2,HY3,X_STATS
gaussian_nb,binary,"[0, 1]",2,0.8829319371727748,0.009720626892614142,0.8692307692307694,0.019992380335771495,0.8813223273379183,0.009992819104766964,0.8689903358805632,0.019152694298771998,0.9120879120879122,0.012783830305212558,0.9100000000000001,0.023792329660845202,0.8534832062242325,0.010305952392836742,0.8320879144265726,0.027180174482205863,0.2846073298429319,0.03282759161171293,0.3021978021978022,0.058282827764896815,54.36,6.270069997837168,82.5,15.911211979816832,-0.2846073298429319,0.03282759161171293,-0.3021978021978022,0.058282827764896815,0.1436,0.011167412910388468,0.16783216783216784,0.03263403263403263,0.4395604395604396,0.0639191515260628,0.45,0.1189616483042261,0.8863186813186813,0.012118974962152983,0.8702931683700914,0.02316764301652451,0.9153699335590357,0.011449519182566946,0.910885126879007,0.02185869504392188,0.8564,0.01116741291038848,0.8321678321678322,0.03263403263403262,0.8843570059265812,0.009586566313053357,0.8693656055025498,0.02118348007832293,100.0,0.0,143.0,0.0,0.8534832062242325,0.010305952392836742,0.8320879144265726,0.027180174482205863,0.9120879120879122,0.012783830305212558,0.9100000000000001,0.023792329660845202,0.8813223273379183,0.009992819104766964,0.8689903358805632,0.019152694298771998,91.0,0.0,130.0,0.0,85.64000000000001,1.1167412910388461,119.0,4.666666666666667,14.36,1.1167412910388477,24.0,4.666666666666667,8.0,1.163328557774343,11.7,3.093002855909879,83.0,1.1633285577743437,118.3,3.0930028559098792,0.8564,0.01116741291038848,0.8321678321678322,0.03263403263403262,0.9153699335590357,0.011449519182566946,0.910885126879007,0.02185869504392188,0.1436,0.011167412910388468,0.16783216783216784,0.03263403263403263,0.0879120879120879,0.01278383030521256,0.09000000000000001,0.023792329660845223,None_sacler,1 vs 0-2,HY3,X_STATS
decision_tree,binary,"[0, 1]",2,0.956910994764398,0.003957028515830703,0.9542124542124542,0.011994433885463071,0.9778425222551773,0.002093303348914364,0.9764308296684892,0.00630397258162826,0.9785483870967742,0.0040507342532105535,0.9784905660377359,0.012458546429599376,0.9772478905635626,0.0013317191074144568,0.9744591395664994,0.003346610546385985,0.12664921465968587,0.019554738245732905,0.1293040293040293,0.059992053275324,24.19,3.734955004934984,35.3,16.37783054416345,-0.12664921465968587,0.019554738245732905,-0.1293040293040293,0.059992053275324,0.8480000000000001,0.05094659513211418,0.85,0.11486707293408518,0.10725806451612903,0.020253671266053055,0.10754716981132076,0.0622927321479969,0.5652741935483871,0.02522902189323421,0.5642452830188679,0.05671745659424856,0.18108838383838383,0.04968769332590785,0.20004329004329002,0.1999106982529339,0.152,0.05094659513211415,0.15,0.11486707293408518,0.15259176607706018,0.04748808521515168,0.16031652557968346,0.12126854841773402,5.0,0.0,8.0,0.0,0.9772478905635626,0.0013317191074144568,0.9744591395664994,0.003346610546385985,0.9785483870967742,0.0040507342532105535,0.9784905660377359,0.012458546429599376,0.9778425222551773,0.002093303348914364,0.9764308296684892,0.00630397258162826,186.0,0.0,265.0,0.0,0.76,0.2547329756605707,1.2,0.9189365834726815,4.24,0.25473297566057074,6.8,0.9189365834726815,3.9899999999999998,0.7534365710971739,5.7,3.3015148038438356,182.01,0.753436571097176,259.3,3.3015148038438356,0.152,0.05094659513211415,0.15,0.11486707293408518,0.18108838383838383,0.04968769332590785,0.20004329004329002,0.1999106982529339,0.8480000000000001,0.05094659513211418,0.85,0.11486707293408518,0.02145161290322581,0.0040507342532106125,0.02150943396226415,0.01245854642959938,None_sacler,2 vs 0-1,HY3,X_STATS
random_forest,binary,"[0, 1]",2,0.9737696335078535,0.0005761805940390321,0.9706959706959706,1.1702778228589004e-16,0.9867076283462197,0.00029132669672603175,0.9851301115241636,1.1702778228589004e-16,0.999731182795699,0.0003801649361218465,1.0,0.0,0.974020379628536,0.0004944551200944303,0.9706959706959706,1.1702778228589004e-16,0.027277486910994762,0.0018378546061990604,0.029304029304029304,0.0,5.21,0.3510302297840205,8.0,0.0,-0.027277486910994762,0.0018378546061990604,-0.029304029304029304,0.0,0.992,0.019321835661585896,1.0,0.0,0.0013440860215053765,0.0019008246806089986,0.0,0.0,0.9236129032258067,0.026436404696455067,0.8972405660377358,0.05924941085948383,0.034999999999999996,0.08181958472422385,0.0,0.0,0.008000000000000002,0.01932183566158592,0.0,0.0,0.012857142857142855,0.03078301239898001,0.0,0.0,5.0,0.0,8.0,0.0,0.974020379628536,0.0004944551200944303,0.9706959706959706,1.1702778228589004e-16,0.999731182795699,0.0003801649361218465,1.0,0.0,0.9867076283462197,0.00029132669672603175,0.9851301115241636,1.1702778228589004e-16,186.0,0.0,265.0,0.0,0.04,0.0966091783079296,0.0,0.0,4.96,0.09660917830792952,8.0,0.0,0.05,0.07071067811865477,0.0,0.0,185.95,0.07071067811865074,265.0,0.0,0.008000000000000002,0.01932183566158592,0.0,0.0,0.034999999999999996,0.08181958472422385,0.0,0.0,0.992,0.019321835661585896,1.0,0.0,0.00026881720430107527,0.00038016493612179976,0.0,0.0,None_sacler,2 vs 0-1,HY3,X_STATS
extra_trees,binary,"[0, 1]",2,0.9737696335078535,0.0005206434167600561,0.9706959706959706,1.1702778228589004e-16,0.986705511973964,0.0002643164273453462,0.9851301115241636,1.1702778228589004e-16,0.9995698924731183,0.00042409174072403894,1.0,0.0,0.9741700076252293,0.000419942587908476,0.9706959706959706,1.1702778228589004e-16,0.027905759162303666,0.0020058423055071004,0.029304029304029304,0.0,5.33,0.38311588035185606,8.0,0.0,-0.027905759162303666,0.0020058423055071004,-0.029304029304029304,0.0,0.9860000000000001,0.016465452046971293,1.0,0.0,0.002150537634408602,0.002120458703619934,0.0,0.0,0.9307903225806449,0.020276065970697,0.9218160377358491,0.04195318746992784,0.065,0.0747217059048663,0.0,0.0,0.014000000000000002,0.01646545204697129,0.0,0.0,0.022857142857142854,0.026636415191622898,0.0,0.0,5.0,0.0,8.0,0.0,0.9741700076252293,0.000419942587908476,0.9706959706959706,1.1702778228589004e-16,0.9995698924731183,0.00042409174072403894,1.0,0.0,0.986705511973964,0.0002643164273453462,0.9851301115241636,1.1702778228589004e-16,186.0,0.0,265.0,0.0,0.06999999999999999,0.08232726023485645,0.0,0.0,4.93,0.08232726023485648,8.0,0.0,0.08,0.07888106377466154,0.0,0.0,185.92000000000002,0.07888106377465706,265.0,0.0,0.014000000000000002,0.01646545204697129,0.0,0.0,0.065,0.0747217059048663,0.0,0.0,0.9860000000000001,0.016465452046971293,1.0,0.0,0.00043010752688172043,0.00042409174072398684,0.0,0.0,None_sacler,2 vs 0-1,HY3,X_STATS
xgboost,binary,"[0, 1]",2,0.9723560209424085,0.002790138763240668,0.9725274725274724,0.004316891216035073,0.9858980889167539,0.0014330218835563262,0.9859573775222549,0.0022066131702153055,0.9926881720430109,0.0021083069777566516,0.9935849056603774,0.003997546813099547,0.9792349511954741,0.0011150216504150299,0.978464163264128,0.0037318165006299973,0.05612565445026178,0.010881434814743867,0.052380952380952396,0.01835973377419486,10.719999999999999,2.0783540496160793,14.3,5.012207320355197,-0.05612565445026178,0.010881434814743867,-0.052380952380952396,0.01835973377419486,0.784,0.0419523539268061,0.725,0.12909944487358058,0.03655913978494624,0.010541534888783328,0.03207547169811321,0.01998773406549774,0.9293602150537635,0.018391261309877168,0.9167924528301887,0.04284076190847567,0.44849999999999995,0.12578751925370021,0.5738095238095238,0.18377429275541393,0.21600000000000003,0.041952353926806074,0.275,0.12909944487358058,0.2708665223665223,0.05716157326116883,0.35856809856809857,0.1354583702885791,5.0,0.0,8.0,0.0,0.9792349511954741,0.0011150216504150299,0.978464163264128,0.0037318165006299973,0.9926881720430109,0.0021083069777566516,0.9935849056603774,0.003997546813099547,0.9858980889167539,0.0014330218835563262,0.9859573775222549,0.0022066131702153055,186.0,0.0,265.0,0.0,1.08,0.2097617696340303,2.2,1.0327955589886446,3.9200000000000004,0.2097617696340303,5.8,1.0327955589886446,1.36,0.3921450978627398,1.7,1.0593499054713804,184.64,0.39214509786274265,263.3,1.0593499054713802,0.21600000000000003,0.041952353926806074,0.275,0.12909944487358058,0.44849999999999995,0.12578751925370021,0.5738095238095238,0.18377429275541393,0.784,0.0419523539268061,0.725,0.12909944487358058,0.0073118279569892464,0.0021083069777566655,0.006415094339622641,0.003997546813099547,None_sacler,2 vs 0-1,HY3,X_STATS
adaboost,binary,"[0, 1]",2,0.9705759162303667,0.0026559179587779384,0.9692307692307691,0.006031301116106679,0.9849590893544725,0.001366858738349654,0.9842389830383222,0.0031370669468735097,0.9898924731182795,0.002206558275501277,0.990188679245283,0.007377548829491913,0.9801257835895762,0.001566640353860589,0.9784117981819336,0.0047376807662733045,0.0687958115183246,0.010854531050949027,0.06886446886446887,0.03338495111137362,13.14,2.0732154307312647,18.8,9.114091653404998,-0.0687958115183246,0.010854531050949027,-0.06886446886446887,0.03338495111137362,0.748,0.059777364723893056,0.725,0.16457014715109583,0.05053763440860215,0.011032791377506368,0.04905660377358491,0.03688774414745957,0.8870215053763442,0.039919789891791985,0.8808490566037737,0.04650750970883385,0.39763095238095236,0.10747031749325618,0.5085064935064934,0.22523681091785044,0.252,0.05977736472389307,0.275,0.16457014715109583,0.28744511044511045,0.06234806343926513,0.32535645640908795,0.14470241389288926,5.0,0.0,8.0,0.0,0.9801257835895762,0.001566640353860589,0.9784117981819336,0.0047376807662733045,0.9898924731182795,0.002206558275501277,0.990188679245283,0.007377548829491913,0.9849590893544725,0.001366858738349654,0.9842389830383222,0.0031370669468735097,186.0,0.0,265.0,0.0,1.2600000000000002,0.2988868236194652,2.2,1.3165611772087666,3.7399999999999998,0.2988868236194653,5.8,1.3165611772087666,1.8800000000000001,0.410419839243237,2.6,1.9550504398153572,184.12,0.41041983924323994,262.4,1.9550504398153574,0.252,0.05977736472389307,0.275,0.16457014715109583,0.39763095238095236,0.10747031749325618,0.5085064935064934,0.22523681091785044,0.748,0.059777364723893056,0.725,0.16457014715109583,0.010107526881720428,0.002206558275501274,0.00981132075471698,0.007377548829491915,None_sacler,2 vs 0-1,HY3,X_STATS
svm,binary,"[0, 1]",2,0.8741361256544504,0.02121147685339916,0.8739926739926739,0.020003562799777663,0.9308907846208113,0.012429562222209325,0.930939884495803,0.011851254871126815,0.8762903225806452,0.022028362997549216,0.8766037735849057,0.021201592753922804,0.9938263357799786,0.001821324996169867,0.9927568504574824,0.0028045752441007267,0.6077486910994765,0.10697035385371824,0.6051282051282051,0.10221173262432313,116.08,20.431337586060184,165.2,27.90380300644022,-0.6077486910994765,0.10697035385371824,-0.6051282051282051,0.10221173262432313,0.20600000000000002,0.06186005711819759,0.2125,0.08436856971381912,0.6185483870967742,0.1101418149877459,0.6169811320754717,0.10600796376961405,0.9217096774193548,0.02161646635750097,0.9161320754716982,0.044080042158423816,0.15336224488575892,0.024485916664864445,0.16364939240764817,0.022745101802833723,0.794,0.061860057118197635,0.7875,0.0843685697138191,0.254541774473365,0.0344799460448312,0.2703234431695651,0.03380206715482138,5.0,0.0,8.0,0.0,0.9938263357799786,0.001821324996169867,0.9927568504574824,0.0028045752441007267,0.8762903225806452,0.022028362997549216,0.8766037735849057,0.021201592753922804,0.9308907846208113,0.012429562222209325,0.930939884495803,0.011851254871126815,186.0,0.0,265.0,0.0,3.97,0.30930028559098777,6.3,0.6749485577105528,1.03,0.3093002855909879,1.7,0.674948557710553,23.009999999999998,4.097275517544148,32.7,5.6184220797895446,162.99,4.097275517544152,232.3,5.6184220797895446,0.794,0.061860057118197635,0.7875,0.0843685697138191,0.15336224488575892,0.024485916664864445,0.16364939240764817,0.022745101802833723,0.20600000000000002,0.06186005711819759,0.2125,0.08436856971381912,0.12370967741935486,0.022028362997549178,0.12339622641509433,0.021201592753922804,None_sacler,2 vs 0-1,HY3,X_STATS
logistic_regression,binary,"[0, 1]",2,0.9588481675392672,0.007234483159808232,0.9564102564102563,0.008181619324908908,0.978744791847135,0.0037854970267630506,0.9774428012252541,0.004345391062462622,0.974247311827957,0.006215564298792243,0.9735849056603774,0.00957958881240743,0.9833877766015645,0.0017213169550239858,0.9814096435323704,0.005351276985572084,0.14146596858638744,0.03136781614269623,0.14615384615384616,0.04417426499252052,27.02,5.9912528832549805,39.9,12.0595743429581,-0.14146596858638744,0.03136781614269623,-0.14615384615384616,0.04417426499252052,0.614,0.061860057118197566,0.6125,0.181142209327368,0.12876344086021502,0.03107782149396133,0.1320754716981132,0.04789794406203716,0.8889677419354838,0.02362315533468706,0.8833490566037737,0.04220405210593923,0.30001931401931403,0.10231369345962019,0.30314340887870295,0.0911721290553442,0.386,0.061860057118197594,0.3875,0.181142209327368,0.3216662552274007,0.0753044185753433,0.33257592297025595,0.1160592509380873,5.0,0.0,8.0,0.0,0.9833877766015645,0.0017213169550239858,0.9814096435323704,0.005351276985572084,0.974247311827957,0.006215564298792243,0.9735849056603774,0.00957958881240743,0.978744791847135,0.0037854970267630506,0.9774428012252541,0.004345391062462622,186.0,0.0,265.0,0.0,1.9300000000000002,0.3093002855909879,3.1,1.449137674618944,3.0699999999999994,0.30930028559098793,4.9,1.449137674618944,4.79,1.156094959575361,7.0,2.5385910352879693,181.20999999999998,1.1560949595753593,258.0,2.5385910352879693,0.386,0.061860057118197594,0.3875,0.181142209327368,0.30001931401931403,0.10231369345962019,0.30314340887870295,0.0911721290553442,0.614,0.061860057118197566,0.6125,0.181142209327368,0.025752688172043008,0.006215564298792261,0.026415094339622643,0.009579588812407431,None_sacler,2 vs 0-1,HY3,X_STATS
knn,binary,"[0, 1]",2,0.973979057591623,0.0004310327760987169,0.9706959706959706,1.1702778228589004e-16,0.9868140113249432,0.00021790846421179588,0.9851301115241636,1.1702778228589004e-16,0.9998387096774193,0.00036287556866163224,1.0,0.0,0.9741256427864309,0.0004284234793015115,0.9706959706959706,1.1702778228589004e-16,0.02664921465968586,0.0016268790487150328,0.029304029304029304,0.0,5.090000000000001,0.3107338983045712,8.0,0.0,-0.02664921465968586,0.0016268790487150328,-0.029304029304029304,0.0,0.9880000000000001,0.01686548085423132,1.0,0.0,0.0008064516129032258,0.001814377843307938,0.0,0.0,0.6705860215053764,0.03611224906377811,0.6285849056603774,0.09004409621228583,0.05500000000000001,0.083166499665831,0.0,0.0,0.012,0.016865480854231358,0.0,0.0,0.019523809523809523,0.02789770031819088,0.0,0.0,5.0,0.0,8.0,0.0,0.9741256427864309,0.0004284234793015115,0.9706959706959706,1.1702778228589004e-16,0.9998387096774193,0.00036287556866163224,1.0,0.0,0.9868140113249432,0.00021790846421179588,0.9851301115241636,1.1702778228589004e-16,186.0,0.0,265.0,0.0,0.06000000000000001,0.0843274042711568,0.0,0.0,4.94,0.08432740427115681,8.0,0.0,0.030000000000000006,0.0674948557710553,0.0,0.0,185.97,0.06749485577105145,265.0,0.0,0.012,0.016865480854231358,0.0,0.0,0.05500000000000001,0.083166499665831,0.0,0.0,0.9880000000000001,0.01686548085423132,1.0,0.0,0.00016129032258064516,0.00036287556866158757,0.0,0.0,None_sacler,2 vs 0-1,HY3,X_STATS
gaussian_nb,binary,"[0, 1]",2,0.8726701570680628,0.020867813631032083,0.8534798534798534,0.01656246638125829,0.9305087151369251,0.012136502713692097,0.918920803150445,0.009820438750672754,0.879784946236559,0.019919417316744355,0.8562264150943397,0.016824340204651775,0.9882421714748197,0.0030401876119662426,0.9917252921203021,0.005158882010007644,0.5956020942408377,0.09837211957978816,0.7047619047619047,0.08141798744854069,113.76000000000002,18.789074839739538,192.4,22.22711057345161,-0.5956020942408377,0.09837211957978816,-0.7047619047619047,0.08141798744854069,0.392,0.09715966241192894,0.2375,0.1496523749672331,0.6010752688172043,0.09959708658372175,0.718867924528302,0.08412170102325892,0.7780322580645161,0.05640039321699285,0.8691745283018868,0.06815825096608438,0.12313007352564867,0.03201281633245981,0.13863879366621518,0.027900890073778835,0.608,0.09715966241192894,0.7625,0.14965237496723308,0.20306280166258892,0.04885912579343072,0.23428528723166267,0.04585814049118066,5.0,0.0,8.0,0.0,0.9882421714748197,0.0030401876119662426,0.9917252921203021,0.005158882010007644,0.879784946236559,0.019919417316744355,0.8562264150943397,0.016824340204651775,0.9305087151369251,0.012136502713692097,0.918920803150445,0.009820438750672754,186.0,0.0,265.0,0.0,3.04,0.48579831205964474,6.1,1.1972189997378646,1.9600000000000002,0.4857983120596448,1.9,1.1972189997378648,22.360000000000003,3.7050116209144486,38.1,4.458450154232722,163.64000000000001,3.705011620914451,226.9,4.458450154232722,0.608,0.09715966241192894,0.7625,0.14965237496723308,0.12313007352564867,0.03201281633245981,0.13863879366621518,0.027900890073778835,0.392,0.09715966241192894,0.2375,0.1496523749672331,0.12021505376344085,0.019919417316744355,0.14377358490566036,0.016824340204651775,None_sacler,2 vs 0-1,HY3,X_STATS
decision_tree,binary,"[0, 1]",2,0.8389719626168224,0.010555646219127754,0.85359477124183,0.0287713708395977,0.5847387893055982,0.03254232706229719,0.6068191251358306,0.06433083927908768,0.5823809523809522,0.04059583934138683,0.5733333333333333,0.062459863655800855,0.5979141052861963,0.026024132819364935,0.6509053724053724,0.097002291109402,0.4888785046728971,0.04165249999362097,0.4810457516339869,0.07020526034378327,52.31,4.456817499317447,73.6,10.741404832598842,-0.4888785046728971,0.04165249999362097,-0.4810457516339869,0.07020526034378327,0.09837209302325582,0.005959420494196149,0.07804878048780488,0.029238165765335892,2.088095238095238,0.20297919670693437,2.1333333333333337,0.31229931827900437,0.7420044296788483,0.02145938565010164,0.7476422764227642,0.03725267167589678,0.8990010529996277,0.00911547965184245,0.8986118575332853,0.01448823540882193,0.9016279069767442,0.005959420494196171,0.921951219512195,0.02923816576533588,0.899830654719621,0.006374650654982222,0.9099592007864062,0.018507379212409986,86.0,0.0,123.0,0.0,0.5979141052861963,0.026024132819364935,0.6509053724053724,0.097002291109402,0.5823809523809522,0.04059583934138683,0.5733333333333333,0.062459863655800855,0.5847387893055982,0.03254232706229719,0.6068191251358306,0.06433083927908768,21.0,0.0,30.0,0.0,77.54,0.5125101625008666,113.4,3.596294389136314,8.46,0.5125101625008686,9.6,3.596294389136314,8.77,0.8525126261691245,12.8,1.8737959096740262,12.23,0.8525126261691247,17.2,1.8737959096740262,0.9016279069767442,0.005959420494196171,0.921951219512195,0.02923816576533588,0.8990010529996277,0.00911547965184245,0.8986118575332853,0.01448823540882193,0.09837209302325582,0.005959420494196149,0.07804878048780488,0.029238165765335892,0.41761904761904756,0.040595839341386865,0.42666666666666664,0.06245986365580087,None_sacler,0 vs 1,HY43,X_STATS
