model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_Processing,Subdomain
minmax_random_forest,binary,"[0, 1]",2,0.9205235602094242,0.00903400574885999,0.9296703296703297,0.010616393220651606,0.9259201615275445,0.00867501053519923,0.9350281959042253,0.01035173582607331,0.9041904761904764,0.015206316068492915,0.9219999999999999,0.021784579436715495,0.9495385095533011,0.010265320018163035,0.9489636317037963,0.015841931944436696,0.29015706806282726,0.04087780134215742,0.2417582417582418,0.05549850147674487,55.419999999999995,7.8076600563520655,66.0,15.15109090315135,-0.29015706806282726,0.04087780134215742,-0.2417582417582418,0.05549850147674487,0.05953488372093023,0.012887815467051419,0.060975609756097573,0.020727721599970668,0.47904761904761906,0.07603158034246453,0.39,0.1089228971835775,0.9649053156146179,0.004931922176782435,0.9765420054200542,0.006678434005317226,0.8902331432103565,0.015592253191881485,0.908700367815355,0.021496843337261966,0.9404651162790698,0.012887815467051386,0.9390243902439025,0.02072772159997067,0.9141871733880874,0.009510453463953376,0.92328910849472,0.011115734065698222,86.0,0.0,123.0,0.0,0.9495385095533011,0.010265320018163035,0.9489636317037963,0.015841931944436696,0.9041904761904764,0.015206316068492915,0.9219999999999999,0.021784579436715495,0.9259201615275445,0.00867501053519923,0.9350281959042253,0.01035173582607331,105.0,0.0,150.0,0.0,80.88,1.10835213016642,115.5,2.5495097567963922,5.12,1.1083521301664216,7.5,2.5495097567963922,10.059999999999999,1.5966631871917552,11.7,3.2676869155073254,94.94000000000001,1.5966631871917552,138.3,3.267686915507325,0.9404651162790698,0.012887815467051386,0.9390243902439025,0.02072772159997067,0.8902331432103565,0.015592253191881485,0.908700367815355,0.021496843337261966,0.05953488372093023,0.012887815467051419,0.060975609756097573,0.020727721599970668,0.0958095238095238,0.015206316068492907,0.07799999999999999,0.021784579436715502,X_STATS,examen_motor
minmax_extra_trees,binary,"[0, 1]",2,0.9193717277486911,0.00821542917692132,0.9285714285714286,0.01416045604974749,0.9252806026752107,0.007811029008199022,0.9343355880495288,0.013126606090823974,0.9084761904761904,0.013069575624490784,0.9253333333333332,0.022177733244221592,0.9434920027581667,0.009606403171805295,0.9440816600217332,0.01990851919893096,0.28188481675392674,0.0353748350131774,0.23553113553113553,0.058405480175209745,53.839999999999996,6.756593487516884,64.3,15.944696087832257,-0.28188481675392674,0.0353748350131774,-0.23553113553113553,0.058405480175209745,0.06732558139534883,0.012089668586576773,0.06747967479674796,0.026288659756699785,0.4576190476190476,0.06534787812245384,0.37333333333333335,0.11088866622110799,0.9651112956810632,0.005233404391065218,0.9757317073170733,0.007974157206046826,0.8937957568911822,0.013568479896640536,0.9116641844521851,0.02208929778716702,0.9326744186046513,0.012089668586576773,0.9325203252032521,0.026288659756699785,0.9123572583124732,0.008742502213028846,0.9216252398358626,0.01573043896910921,86.0,0.0,123.0,0.0,0.9434920027581667,0.009606403171805295,0.9440816600217332,0.01990851919893096,0.9084761904761904,0.013069575624490784,0.9253333333333332,0.022177733244221592,0.9252806026752107,0.007811029008199022,0.9343355880495288,0.013126606090823974,105.0,0.0,150.0,0.0,80.21000000000001,1.0397114984456064,114.7,3.2335051500740732,5.79,1.0397114984456026,8.3,3.2335051500740732,9.610000000000001,1.3723054405715305,11.2,3.32665998663324,95.39,1.372305440571533,138.8,3.3266599866332394,0.9326744186046513,0.012089668586576773,0.9325203252032521,0.026288659756699785,0.8937957568911822,0.013568479896640536,0.9116641844521851,0.02208929778716702,0.06732558139534883,0.012089668586576773,0.06747967479674796,0.026288659756699785,0.09152380952380952,0.013069575624490765,0.07466666666666667,0.022177733244221596,X_STATS,examen_motor
minmax_xgboost,binary,"[0, 1]",2,0.9072251308900524,0.0100551431079098,0.9201465201465202,0.011685944922105403,0.9142360340225612,0.00966351813832281,0.9263333522106736,0.011375738099072894,0.9,0.014443572274383915,0.9146666666666665,0.021034950339909753,0.9295398954892644,0.007880599124510602,0.9387079438603644,0.013979658344698399,0.31267015706806284,0.04116291795085744,0.2673992673992674,0.055498501476744865,59.71999999999999,7.862117328613766,73.0,15.15109090315135,-0.31267015706806284,0.04116291795085744,-0.2673992673992674,0.055498501476744865,0.08395348837209302,0.009427453016609834,0.07317073170731708,0.01838029805725005,0.4999999999999999,0.07221786137191953,0.42666666666666664,0.10517475169954874,0.9579629014396456,0.007443623306774251,0.9691815718157182,0.008347047711285464,0.8830699711380616,0.015329259337182896,0.8996049971899156,0.020711037190633892,0.9160465116279071,0.009427453016609877,0.9268292682926829,0.018380298057250073,0.8988835365724117,0.010491907789548019,0.9127711272885234,0.012207786024035792,86.0,0.0,123.0,0.0,0.9295398954892644,0.007880599124510602,0.9387079438603644,0.013979658344698399,0.9,0.014443572274383915,0.9146666666666665,0.021034950339909753,0.9142360340225612,0.00966351813832281,0.9263333522106736,0.011375738099072894,105.0,0.0,150.0,0.0,78.78,0.8107609594284441,114.0,2.260776661041756,7.220000000000001,0.8107609594284454,9.0,2.260776661041756,10.500000000000002,1.5165750888103102,12.8,3.155242550986462,94.5,1.5165750888103096,137.2,3.1552425509864617,0.9160465116279071,0.009427453016609877,0.9268292682926829,0.018380298057250073,0.8830699711380616,0.015329259337182896,0.8996049971899156,0.020711037190633892,0.08395348837209302,0.009427453016609834,0.07317073170731708,0.01838029805725005,0.1,0.014443572274383901,0.08533333333333334,0.02103495033990975,X_STATS,examen_motor
minmax_adaboost,binary,"[0, 1]",2,0.9101047120418848,0.006185253245528449,0.9285714285714286,0.010252048610345954,0.9169016602048785,0.005943867398782537,0.9343899145999094,0.00954400910847803,0.9025714285714287,0.011621389303452669,0.9259999999999999,0.01790234138766473,0.9326010060275671,0.008773857371007047,0.9433310053001532,0.01603877316848674,0.30413612565445025,0.03005035941258766,0.23406593406593407,0.0458306675251198,58.089999999999996,5.739618647804246,63.9,12.511772234357705,-0.30413612565445025,0.03005035941258766,-0.23406593406593407,0.0458306675251198,0.08069767441860465,0.011355993846344175,0.06829268292682927,0.02106163601921458,0.4871428571428571,0.05810694651726323,0.37,0.08951170693832369,0.9611445182724252,0.00562486372177879,0.9710243902439025,0.008832691161838307,0.8863396486273063,0.011393916097400406,0.9121657118541915,0.01825409270970891,0.9193023255813955,0.011355993846344161,0.9317073170731709,0.021061636019214576,0.9019711738908256,0.006598796399115143,0.9215748101637147,0.011295828763787367,86.0,0.0,123.0,0.0,0.9326010060275671,0.008773857371007047,0.9433310053001532,0.01603877316848674,0.9025714285714287,0.011621389303452669,0.9259999999999999,0.01790234138766473,0.9169016602048785,0.005943867398782537,0.9343899145999094,0.00954400910847803,105.0,0.0,150.0,0.0,79.06000000000002,0.9766154707855972,114.6,2.590581230363393,6.9399999999999995,0.9766154707855992,8.4,2.590581230363393,10.23,1.220245876862528,11.1,2.685351208149711,94.77,1.2202458768625302,138.9,2.6853512081497106,0.9193023255813955,0.011355993846344161,0.9317073170731709,0.021061636019214576,0.8863396486273063,0.011393916097400406,0.9121657118541915,0.01825409270970891,0.08069767441860465,0.011355993846344175,0.06829268292682927,0.02106163601921458,0.09742857142857143,0.011621389303452648,0.07400000000000001,0.017902341387664736,X_STATS,examen_motor
minmax_svm,binary,"[0, 1]",2,0.9208900523560211,0.007172116673197497,0.9347985347985348,0.013464272285313996,0.9248222890592006,0.007233582400277113,0.9383304628483773,0.013622397312752742,0.887047619047619,0.01297477056451536,0.9046666666666665,0.024353365676084423,0.9667242997728224,0.006560550616595672,0.97509297430039,0.013408627453525728,0.32748691099476435,0.03503748477299241,0.27472527472527475,0.0654347301927925,62.55,6.6921595916415475,75.0,17.86368134263235,-0.32748691099476435,0.03503748477299241,-0.27472527472527475,0.0654347301927925,0.0377906976744186,0.007620001260208331,0.028455284552845527,0.015917805046708304,0.5647619047619048,0.06487385282257678,0.4766666666666667,0.12176682838042208,0.966186600221484,0.004964743739245947,0.9749810298102981,0.00730245788506563,0.8755007485169772,0.01247931313804971,0.893744165917503,0.022781427917219724,0.9622093023255814,0.007620001260208354,0.9715447154471546,0.015917805046708304,0.9164513270530369,0.007101899452042967,0.9307904029335357,0.013339286505438176,86.0,0.0,123.0,0.0,0.9667242997728224,0.006560550616595672,0.97509297430039,0.013408627453525728,0.887047619047619,0.01297477056451536,0.9046666666666665,0.024353365676084423,0.9248222890592006,0.007233582400277113,0.9383304628483773,0.013622397312752742,105.0,0.0,150.0,0.0,82.75,0.6553201083779162,119.5,1.9578900207451218,3.25,0.6553201083779167,3.5,1.9578900207451218,11.860000000000001,1.3623509092741124,14.3,3.653004851412662,93.14,1.3623509092741148,135.7,3.6530048514126614,0.9622093023255814,0.007620001260208354,0.9715447154471546,0.015917805046708304,0.8755007485169772,0.01247931313804971,0.893744165917503,0.022781427917219724,0.0377906976744186,0.007620001260208331,0.028455284552845527,0.015917805046708304,0.11295238095238094,0.012974770564515353,0.09533333333333335,0.024353365676084416,X_STATS,examen_motor
minmax_logistic_regression,binary,"[0, 1]",2,0.9204188481675393,0.007678883071553228,0.9307692307692308,0.011512429368813836,0.9247910049334435,0.007772527888864537,0.9351756629452014,0.011379199459750319,0.8921904761904763,0.01506381821782153,0.9100000000000001,0.021372648957412588,0.9607476907297929,0.007633649156615453,0.9622397897051913,0.014286041605817434,0.3166492146596859,0.0399592274130753,0.26703296703296703,0.056284050819797836,60.48,7.632212435897384,72.9,15.365545873804809,-0.3166492146596859,0.0399592274130753,-0.26703296703296703,0.056284050819797836,0.04511627906976744,0.009266727753344872,0.04390243902439024,0.017646417990351985,0.5390476190476191,0.07531909108910761,0.45,0.10686324478706302,0.9684772978959024,0.004353160477021839,0.9753279132791327,0.006462923174488653,0.8798902845239562,0.014436390769305288,0.8975555060622848,0.02018575804267693,0.9548837209302328,0.009266727753344856,0.9560975609756097,0.017646417990351985,0.9154201248970105,0.007595147505813909,0.9256723749239729,0.0118046864679805,86.0,0.0,123.0,0.0,0.9607476907297929,0.007633649156615453,0.9622397897051913,0.014286041605817434,0.8921904761904763,0.01506381821782153,0.9100000000000001,0.021372648957412588,0.9247910049334435,0.007772527888864537,0.9351756629452014,0.011379199459750319,105.0,0.0,150.0,0.0,82.12,0.79693858678766,117.6,2.170509412813294,3.88,0.796938586787659,5.4,2.1705094128132942,11.32,1.5817009128712602,13.5,3.2058973436118907,93.68,1.5817009128712605,136.5,3.2058973436118907,0.9548837209302328,0.009266727753344856,0.9560975609756097,0.017646417990351985,0.8798902845239562,0.014436390769305288,0.8975555060622848,0.02018575804267693,0.04511627906976744,0.009266727753344872,0.04390243902439024,0.017646417990351985,0.1078095238095238,0.015063818217821524,0.09,0.021372648957412605,X_STATS,examen_motor
minmax_knn,binary,"[0, 1]",2,0.8949738219895288,0.007567814867027894,0.915018315018315,0.014529401495134098,0.8962613172101858,0.007971640143757213,0.9175443174155629,0.015477965580506165,0.8284761904761904,0.01082581575319367,0.8626666666666667,0.027252817274232698,0.9772294244632391,0.0074600685606065215,0.980519990475948,0.011922254631438572,0.4821989528795811,0.03076804174188798,0.38681318681318677,0.07344705483090748,92.10000000000001,5.87669597270061,105.6,20.051045968837748,-0.4821989528795811,0.03076804174188798,-0.38681318681318677,0.07344705483090748,0.02383720930232558,0.007698458940326048,0.021138211382113824,0.013386546379651457,0.8576190476190477,0.05412907876596828,0.6866666666666668,0.1362640863711635,0.9422331118493912,0.0063749505170084915,0.9573306233062329,0.009802186711217426,0.8244211230952715,0.00898978999954756,0.8545515211564749,0.023158535616586234,0.9761627906976745,0.007698458940326072,0.9788617886178862,0.013386546379651462,0.8935537033745728,0.007240799722591353,0.912270156020703,0.01364861523365165,86.0,0.0,123.0,0.0,0.9772294244632391,0.0074600685606065215,0.980519990475948,0.011922254631438572,0.8284761904761904,0.01082581575319367,0.8626666666666667,0.027252817274232698,0.8962613172101858,0.007971640143757213,0.9175443174155629,0.015477965580506165,105.0,0.0,150.0,0.0,83.94999999999999,0.6620674688680407,120.4,1.6465452046971292,2.05,0.6620674688680401,2.6,1.6465452046971292,18.01,1.1367106540853353,20.6,4.087922591134904,86.99000000000001,1.1367106540853358,129.4,4.087922591134904,0.9761627906976745,0.007698458940326072,0.9788617886178862,0.013386546379651462,0.8244211230952715,0.00898978999954756,0.8545515211564749,0.023158535616586234,0.02383720930232558,0.007698458940326048,0.021138211382113824,0.013386546379651457,0.17152380952380952,0.010825815753193668,0.13733333333333336,0.0272528172742327,X_STATS,examen_motor
minmax_gaussian_nb,binary,"[0, 1]",2,0.9204188481675393,0.00704594388767408,0.9315018315018315,0.011460512850068183,0.925107070948792,0.006874400257318999,0.9357765539173535,0.011687637361312689,0.8953333333333333,0.011344043669810403,0.9099999999999999,0.02419060117453027,0.9576166104407786,0.007367874701606033,0.9636202222883469,0.013245234453627162,0.30973821989528794,0.031001956620372487,0.26630036630036635,0.06297455101613815,59.160000000000004,5.921373714491145,72.7,17.192052427405713,-0.30973821989528794,0.031001956620372487,-0.26630036630036635,0.06297455101613815,0.048953488372093026,0.008947529813654717,0.04227642276422765,0.016617571508678472,0.5233333333333332,0.056720218349051894,0.45000000000000007,0.12095300587265136,0.9510658914728684,0.005914759017546073,0.9605338753387536,0.00815324463002177,0.8823229377785916,0.011265062314508734,0.897895513570673,0.022704131669499843,0.951046511627907,0.008947529813654664,0.9577235772357724,0.016617571508678475,0.9150361004583288,0.0072742194573589625,0.9265590407572377,0.011292630035280549,86.0,0.0,123.0,0.0,0.9576166104407786,0.007367874701606033,0.9636202222883469,0.013245234453627162,0.8953333333333333,0.011344043669810403,0.9099999999999999,0.02419060117453027,0.925107070948792,0.006874400257318999,0.9357765539173535,0.011687637361312689,105.0,0.0,150.0,0.0,81.78999999999999,0.7694875639743077,117.8,2.043961295567452,4.21,0.7694875639743056,5.2,2.043961295567452,10.99,1.1911245853300898,13.5,3.6285901761795403,94.00999999999999,1.191124585330088,136.5,3.6285901761795403,0.951046511627907,0.008947529813654664,0.9577235772357724,0.016617571508678475,0.8823229377785916,0.011265062314508734,0.897895513570673,0.022704131669499843,0.048953488372093026,0.008947529813654717,0.04227642276422765,0.016617571508678472,0.10466666666666666,0.011344043669810375,0.09,0.024190601174530264,X_STATS,examen_motor
standard_decision_tree,binary,"[0, 1]",2,0.8725130890052355,0.012101806044609368,0.8868131868131869,0.008711139917820262,0.8835905678853153,0.010668748016323186,0.8973430100067263,0.008169214314788117,0.8798095238095238,0.010097034880532213,0.9006666666666666,0.020233208249048958,0.8886049519354454,0.014735637643929485,0.8945994740297983,0.017046314148908958,0.39178010471204194,0.03218469015402043,0.3315018315018315,0.048725445517057174,74.83,6.1472758194178985,90.5,13.30204662615661,-0.39178010471204194,0.03218469015402043,-0.3315018315018315,0.048725445517057174,0.1363953488372093,0.01963437504410042,0.13008130081300812,0.024239219268290403,0.600952380952381,0.0504851744026612,0.4966666666666667,0.10116604124524477,0.8717070874861571,0.012638281080792839,0.8852926829268293,0.008978123870559199,0.8557996381978533,0.011858921791803827,0.8784663299925233,0.019871602344771377,0.8636046511627906,0.01963437504410047,0.8699186991869918,0.02423921926829041,0.8588373800386682,0.014079652707284694,0.8737766735569721,0.009915047644863631,86.0,0.0,123.0,0.0,0.8886049519354454,0.014735637643929485,0.8945994740297983,0.017046314148908958,0.8798095238095238,0.010097034880532213,0.9006666666666666,0.020233208249048958,0.8835905678853153,0.010668748016323186,0.8973430100067263,0.008169214314788117,105.0,0.0,150.0,0.0,74.27000000000001,1.688556253792636,107.0,2.9814239699997196,11.73,1.6885562537926366,16.0,2.9814239699997196,12.62,1.0601886624558856,14.9,3.0349812373573433,92.38000000000001,1.0601886624558856,135.1,3.0349812373573437,0.8636046511627906,0.01963437504410047,0.8699186991869918,0.02423921926829041,0.8557996381978533,0.011858921791803827,0.8784663299925233,0.019871602344771377,0.1363953488372093,0.01963437504410042,0.13008130081300812,0.024239219268290403,0.12019047619047618,0.010097034880532244,0.09933333333333334,0.020233208249048958,X_STATS,examen_motor
standard_random_forest,binary,"[0, 1]",2,0.9203141361256545,0.009253843390695583,0.9296703296703297,0.011427945256945144,0.9257581569400737,0.008873150506650147,0.935032863625438,0.01100085367905482,0.9045714285714286,0.01532251746437929,0.9219999999999999,0.021784579436715495,0.948766079846824,0.010271386682416903,0.9489649294228375,0.016428581188165255,0.28952879581151836,0.04137046016554936,0.2417582417582418,0.05608636912261711,55.3,7.9017578916199245,66.0,15.311578770474469,-0.28952879581151836,0.04137046016554936,-0.2417582417582418,0.05608636912261711,0.060465116279069774,0.012936681603316773,0.060975609756097573,0.021424645394094714,0.47714285714285715,0.07661258732189644,0.39,0.1089228971835775,0.9649357696567,0.004986218110412566,0.9766124661246612,0.006602264802179336,0.8905454006060273,0.01576226842481931,0.908674871774912,0.021576644478203292,0.9395348837209303,0.012936681603316794,0.9390243902439025,0.021424645394094714,0.9139174321803043,0.009758167146270588,0.9232829297782533,0.01213906190490276,86.0,0.0,123.0,0.0,0.948766079846824,0.010271386682416903,0.9489649294228375,0.016428581188165255,0.9045714285714286,0.01532251746437929,0.9219999999999999,0.021784579436715495,0.9257581569400737,0.008873150506650147,0.935032863625438,0.01100085367905482,105.0,0.0,150.0,0.0,80.8,1.1125546178852435,115.5,2.6352313834736494,5.2,1.1125546178852426,7.5,2.6352313834736494,10.020000000000001,1.6088643337598245,11.7,3.2676869155073254,94.97999999999999,1.608864333759824,138.3,3.267686915507325,0.9395348837209303,0.012936681603316794,0.9390243902439025,0.021424645394094714,0.8905454006060273,0.01576226842481931,0.908674871774912,0.021576644478203292,0.060465116279069774,0.012936681603316773,0.060975609756097573,0.021424645394094714,0.09542857142857143,0.015322517464379284,0.07799999999999999,0.021784579436715502,X_STATS,examen_motor
standard_extra_trees,binary,"[0, 1]",2,0.9193717277486911,0.00821542917692132,0.9285714285714286,0.01416045604974749,0.9252806026752107,0.007811029008199022,0.9343355880495288,0.013126606090823974,0.9084761904761904,0.013069575624490784,0.9253333333333332,0.022177733244221592,0.9434920027581667,0.009606403171805295,0.9440816600217332,0.01990851919893096,0.28188481675392674,0.0353748350131774,0.23553113553113553,0.058405480175209745,53.839999999999996,6.756593487516884,64.3,15.944696087832257,-0.28188481675392674,0.0353748350131774,-0.23553113553113553,0.058405480175209745,0.06732558139534883,0.012089668586576773,0.06747967479674796,0.026288659756699785,0.4576190476190476,0.06534787812245384,0.37333333333333335,0.11088866622110799,0.9651112956810632,0.005233404391065218,0.9757317073170733,0.007974157206046826,0.8937957568911822,0.013568479896640536,0.9116641844521851,0.02208929778716702,0.9326744186046513,0.012089668586576773,0.9325203252032521,0.026288659756699785,0.9123572583124732,0.008742502213028846,0.9216252398358626,0.01573043896910921,86.0,0.0,123.0,0.0,0.9434920027581667,0.009606403171805295,0.9440816600217332,0.01990851919893096,0.9084761904761904,0.013069575624490784,0.9253333333333332,0.022177733244221592,0.9252806026752107,0.007811029008199022,0.9343355880495288,0.013126606090823974,105.0,0.0,150.0,0.0,80.21000000000001,1.0397114984456064,114.7,3.2335051500740732,5.79,1.0397114984456026,8.3,3.2335051500740732,9.610000000000001,1.3723054405715305,11.2,3.32665998663324,95.39,1.372305440571533,138.8,3.3266599866332394,0.9326744186046513,0.012089668586576773,0.9325203252032521,0.026288659756699785,0.8937957568911822,0.013568479896640536,0.9116641844521851,0.02208929778716702,0.06732558139534883,0.012089668586576773,0.06747967479674796,0.026288659756699785,0.09152380952380952,0.013069575624490765,0.07466666666666667,0.022177733244221596,X_STATS,examen_motor
standard_xgboost,binary,"[0, 1]",2,0.9072251308900524,0.0100551431079098,0.9201465201465202,0.011685944922105403,0.9142360340225612,0.00966351813832281,0.9263333522106736,0.011375738099072894,0.9,0.014443572274383915,0.9146666666666665,0.021034950339909753,0.9295398954892644,0.007880599124510602,0.9387079438603644,0.013979658344698399,0.31267015706806284,0.04116291795085744,0.2673992673992674,0.055498501476744865,59.71999999999999,7.862117328613766,73.0,15.15109090315135,-0.31267015706806284,0.04116291795085744,-0.2673992673992674,0.055498501476744865,0.08395348837209302,0.009427453016609834,0.07317073170731708,0.01838029805725005,0.4999999999999999,0.07221786137191953,0.42666666666666664,0.10517475169954874,0.9579629014396456,0.007443623306774251,0.9691815718157182,0.008347047711285464,0.8830699711380616,0.015329259337182896,0.8996049971899156,0.020711037190633892,0.9160465116279071,0.009427453016609877,0.9268292682926829,0.018380298057250073,0.8988835365724117,0.010491907789548019,0.9127711272885234,0.012207786024035792,86.0,0.0,123.0,0.0,0.9295398954892644,0.007880599124510602,0.9387079438603644,0.013979658344698399,0.9,0.014443572274383915,0.9146666666666665,0.021034950339909753,0.9142360340225612,0.00966351813832281,0.9263333522106736,0.011375738099072894,105.0,0.0,150.0,0.0,78.78,0.8107609594284441,114.0,2.260776661041756,7.220000000000001,0.8107609594284454,9.0,2.260776661041756,10.500000000000002,1.5165750888103102,12.8,3.155242550986462,94.5,1.5165750888103096,137.2,3.1552425509864617,0.9160465116279071,0.009427453016609877,0.9268292682926829,0.018380298057250073,0.8830699711380616,0.015329259337182896,0.8996049971899156,0.020711037190633892,0.08395348837209302,0.009427453016609834,0.07317073170731708,0.01838029805725005,0.1,0.014443572274383901,0.08533333333333334,0.02103495033990975,X_STATS,examen_motor
standard_adaboost,binary,"[0, 1]",2,0.9100523560209425,0.006149449366993446,0.9285714285714286,0.010252048610345954,0.916848617344353,0.005919162310912497,0.9343899145999094,0.00954400910847803,0.9024761904761904,0.011709079584732216,0.9259999999999999,0.01790234138766473,0.9325940753344977,0.008759765753010029,0.9433310053001532,0.01603877316848674,0.3043979057591623,0.030218894673533142,0.23406593406593407,0.0458306675251198,58.14,5.771808882644833,63.9,12.511772234357705,-0.3043979057591623,0.030218894673533142,-0.23406593406593407,0.0458306675251198,0.08069767441860465,0.011355993846344175,0.06829268292682927,0.02106163601921458,0.48761904761904756,0.05854539792366097,0.37,0.08951170693832369,0.9611600221483941,0.005672482505130228,0.9710243902439025,0.008832691161838307,0.8862431895308471,0.011465696966328471,0.9121657118541915,0.01825409270970891,0.9193023255813955,0.011355993846344161,0.9317073170731709,0.021061636019214576,0.901920454835869,0.006551493603579467,0.9215748101637147,0.011295828763787367,86.0,0.0,123.0,0.0,0.9325940753344977,0.008759765753010029,0.9433310053001532,0.01603877316848674,0.9024761904761904,0.011709079584732216,0.9259999999999999,0.01790234138766473,0.916848617344353,0.005919162310912497,0.9343899145999094,0.00954400910847803,105.0,0.0,150.0,0.0,79.06000000000002,0.9766154707855972,114.6,2.590581230363393,6.9399999999999995,0.9766154707855992,8.4,2.590581230363393,10.239999999999998,1.2294533563968808,11.1,2.685351208149711,94.76,1.2294533563968824,138.9,2.6853512081497106,0.9193023255813955,0.011355993846344161,0.9317073170731709,0.021061636019214576,0.8862431895308471,0.011465696966328471,0.9121657118541915,0.01825409270970891,0.08069767441860465,0.011355993846344175,0.06829268292682927,0.02106163601921458,0.09752380952380953,0.011709079584732197,0.07400000000000001,0.017902341387664736,X_STATS,examen_motor
