class,feature,mean_abs_shap_mean,mean_abs_shap_std,n_evaluations
1,NP3GAIT_max,0.011759688384660315,0.006340306193970562,25
1,NP1LTHD_max,0.011627571640186476,0.006764813958086085,25
1,NP3RIGLL_max,0.011610145494648262,0.009110564250909007,25
1,NP2SPCH_min,0.011609411023254738,0.008733599275738538,25
1,NP1URIN_max,0.011557302917072581,0.007153229942332705,25
1,NP1URIN_mean,0.011502885201343132,0.0072324968007634535,25
1,NP3RTALL_mean,0.011373566262935364,0.011077477382357608,25
1,NP3FRZGT_max,0.011361695119640094,0.010266365985857397,25
1,NP2HYGN_max,0.011348628532422068,0.008986922548422569,25
1,NP3RIGN_max,0.011320744436255246,0.007521601555829351,25
1,NP2FREZ_max,0.011260493467954597,0.008292448480274394,25
1,NP3FRZGT_std,0.011257181252806529,0.010651818152686725,25
1,NP3TTAPR_min,0.011243546533858425,0.009724082720773582,25
1,NP2FREZ_std,0.011243130281083423,0.00608346382538016,25
1,NP1LTHD_min,0.011234091543974,0.007618605117453458,25
1,NP1CNST_mean,0.011126635071425663,0.00822263597296398,25
1,NP3TTAPR_max,0.011046824608429748,0.007768850654043565,25
1,NP1COG_max,0.01101231773899487,0.0055754458805387375,25
1,NP1PAIN_max,0.01099973993358439,0.005832046658813433,25
1,NP3LGAGR_var,0.010961342023909044,0.009622489169933576,25
1,NP3RTARL_mean,0.010915182744378884,0.006830851661184044,25
1,NP2SPCH_std,0.010873513233328852,0.007362349256966652,25
1,NP2TURN_std,0.010791764079195148,0.00633141017695563,25
